bio_url,bio,name,voice_model,skyrim_voice_folder,race,gender,species,refid_int,baseid_int
/wiki/Japhet,"Japhet was a warrior whose corpse can be found in the cellar of Japhet's Folly. The cellar can be found behind an expert locked door at the bottom of the main tower. The room is full of spider webs. The Dragonborn can find Japhet's Journal, a leveled sword and a master-locked chest next to his corpse.
He was the son of a farmer, and set out with a small company of men from Dawnstar to create a fortress which is now Japhet's Folly. The locals believed the island was haunted. Eventually, his followers left him one by one, but he refused to give up. He eventually died in the cellar, convinced that the rumors about Japhet's Folly being haunted were true.",Japhet,,,,,Draugr,943063,943062
/wiki/Jaree-Ra,"Jaree-Ra is an Argonian treasure hunter who works with his sister, Deeja. Jaree-Ra and Deeja are both the leaders of a group of criminals called the Blackblood Marauders. He can be found in Solitude, near Angeline's Aromatics. He is the primary antagonist of the quest ""Lights Out!""
He approaches the Dragonborn, claiming that he has a plan to rob an Imperial ship which will soon dock in Solitude. He asks the them to go to the Solitude Lighthouse and put out the fire there so that the ship will wreck on the nearby coast.
After extinguishing the fire at Solitude Lighthouse, Jaree-Ra instructs the Dragonborn to go to the Wreck of the Icerunner to claim their reward. Once there, his sister, Deeja, thanks them for helping out, and then suddenly attempts to kill them. Upon killing Deeja, the Dragonborn can loot her for a note from Jaree-Ra. The text specifies that he ordered the murder on the Dragonborn. Furthermore, the slip of paper reveals that Jaree-Ra is hiding at Broken Oar Grotto with the remaining members of the Blackblood Marauders. The Dragonborn must subsequently go to Broken Oar Grotto to clear it out and eventually slay Jaree-Ra.
Jaree: ""You might want to rethink that. You're missing out on some opportunities, working in that bar.""",Jaree-Ra,Male Argonian,MaleArgonian,Argonian,Male,,104633,78477
/wiki/Jawanan,"Jawanan is a Redguard who came from Hammerfell to Skyrim with the hopes to become a fletcher.
He lives in the city of Solitude but speaks to the Dragonborn about exploring landmarks around Skyrim—specifically, the city of Windhelm and the ruin Volskygge. Jawanan was drawn to Solitude by Fihada's skills as a fletcher. Jawanan hoped that Fihada would teach him how to become a master fletcher.
Jawanan can often be found wandering the market or in the Fletcher. He usually lounges around The Winking Skeever at night.
Jawanan: ""I think I may wait until the Burning of King Olaf to have a Spiced Wine."" Evette San: ""You and everyone else. Word is it may not happen this year though.""",Jawanan,Male Brute,MaleBrute,Redguard,Male,,104626,78478
/wiki/Jenassa,"Jenassa is a Dunmer mercenary and a potential follower. She can be found in The Drunken Huntsman in Whiterun.
Jenassa has a lust for killing and advertises her shadowy sensibilities to the Dragonborn upon first meeting. She charges the standard 500  fee to recruit. When dismissed, she lingers in The Drunken Huntsman or, if married, the home chosen for her.
She has a dark, murderous nature and has no qualms with any similar tendencies present in her employer; she abstains from interfering in any crimes the Dragonborn may commit, and can even be ordered to attack almost anyone, including hold guards. However, it should be noted that she will not stop attacking an enemy, even if the Dragonborn and the hostile character have sheathed their weapons. This can earn the Dragonborn a large bounty.
She can be recruited into the Blades during the quest ""Rebuilding the Blades"" and is also a potential marriage candidate but cannot become a steward. Both waive any subsequent recruitment fees; she must, however, be hired once before marriage or Blades recruitment becomes an option.
Jenassa is skilled in Archery, Light Armor, One-Handed, Block, and Sneak. She can use Bows, Shields with One-Handed weapons and Light Armor quite effectively.
She possesses no magical abilities. She can wear both heavy armor and light armor but prefers the latter. She equips heavy armor only if no stronger light armor appears in her inventory. She also seems to prefer equipping a heavy armor helmet rather than a light armor helmet.
She equips the weapon with the highest base damage for melee, although when working with two weapons with the same base damage, she seems to take into account the power of any enchantments placed on them.
Jenassa will naturally dual wield any two weapons given to her, without the need to first equip her with a pickaxe, as is the case with most other followers. She is one of few followers who dual wields weapons as a first choice in combat, along with Frea DR, Ria, and Rayya.
Like other followers that use bows, she will pick up stray arrows and use them. She can equip most types of arrows, although she only requires one of them to have an endless supply. She will also use a staff, and can dual wield with them.
Jenassa is a possible marriage candidate. When married, Jenassa opens a shop and will give the Dragonborn a profit of 100  a day, which adds up every day if it is not collected. She can be both a follower and a spouse simultaneously.
Jenassa also makes observations and comments about the Dwemer whilst in their ruins.",Jenassa,Female Dark Elf,FemaleDarkElf,Dark Elf,Female,,924585,760194
/wiki/Jervar,"Jervar is a Nord farmer who can be found at the Whiterun Stables.
He is the son of Skulvar Sable-Hilt. He works on their lands next to the farm. If Skulvar dies, Jervar will take on his father's role as stablemaster, and will be able to sell the Dragonborn a horse.",Jervar,Male Commoner Accented,MaleCommonerAccented,Nord,Male,,108190,108189
/wiki/Jesper_(Skyrim),"Jesper is a Nord miner. He is a resident of Stonehills, a small mining encampment, and works in the nearby Rockwallow Mine east of Morthal.
Jesper: ""Yes sir, fine sir.""",Jesper,Male Sly Cynical,MaleSlyCynical,Nord,Male,,109139,79364
/wiki/Jod,"Jod is a Nord warrior serving as the Housecarl of Skald the Elder and the Guard Captain of the guard in Dawnstar.
Jod takes his duty and his loyalty to the town seriously.
He was an Imperial Legionnaire who fought in the Great War on a ship against the Thalmor, and seems to respect the Legion and its warriors, unlike Skald the Elder, his Jarl.
Jod: ""My Jarl, I have concerns about the safety of Dawnstar."" Skald: ""Safety? Don't I have you to handle the town's safety? What is this about, Jod?"" Jod: ""You keep pledging more and more of our guard to the frontlines. The way this is going, we won't be able to defend our own borders."" Skald: ""Nonsense. The best place for our men is driving the Imperials back. I will ensure that men from Dawnstar get every opportunity for glory."" Jod: ""Glory is meaningless if they have no home to return to. I urge you to lower our commitments to the front until I'm sure we're safe."" Skald: ""I won't have you rob our soldiers of their chance to drive out the Empire. I'm done discussing this, Jod.""",Jod,Male Brute,MaleBrute,Nord,Male,,108225,79384
/wiki/Jofthor,"Jofthor is a Nord in Skyrim who is located in Ivarstead.
He is the father of Fastred and the husband of Boti. He is overprotective of his daughter, because he is afraid he will lose her. He lives at and owns Fellstar Farm.
If Fastred dies then he will comment about how he should not have been so protective to her.",Jofthor,Male Commoner Accented,MaleCommonerAccented,Nord,Male,,105988,79549
/wiki/Jolf_(Skyrim),"Jolf is an unused Nord in Skyrim. He wears a leveled belted tunic.
Jolf does not appear in-game and can only be located through the use of console commands.",Jolf,Male Even Toned,MaleEvenToned,Nord,Male,,10654,92237
/wiki/Jon_Battle-Born,"His clan, the Battle-Borns, are known supporters of the Empire. He is the son of Bergritte, and brother of Alfhild Battle-Born. He can be seen around Belethor's General Goods. Perhaps due to his relationship with Olfina Gray-Mane, he seems unimpressed with the Civil War. He is implied to be a bit of a romantic (or at least less of a traditional Nordic warrior) compared to the rest of the family, both in his appreciation of Nordic culture and his disdain for the war-oriented Nordic mindset. He seems to despise Mikael because of his misuse of his bard knowledge saying that he only sings for the money and the women.
Instead of breaking into the Battle-Born house and stealing the evidence, the Dragonborn can accost him with the knowledge of his tryst with Olfina Gray-Mane. To do so, first pickpocket him for a letter from Olfina. After bringing it up with him, Jon will agree to bring the Imperial missive to the Dragonborn at the statue of Talos.
Jon: ""So I'm, uh... writing a song for you..."" Olfina: ""Why, Jon Battle-Born, you're writing me a song? Does it somehow involve blood, or beheadings, or the honor of my forebears?"" Jon: ""Well, that's where I started. But it turned into something of a ballad."" Jon: ""It's all true, I swear it. You can hear it when it's done. I'll just need a year or two to smooth the rough edges.""
Jon: ""No, not yet. But I will. I just haven't... gotten around to it yet."" Olfina: ""Oh Jon, stop dallying. You know you have to go. It's why Mara put you on this earth. You think a few miles can truly keep us apart?"" Jon: ""You mean you won't forget about me the moment I'm out of sight? Get yourself a nice old rich husband, have sixteen babies?"" Olfina: ""Tsk. You've uncovered my master plan. Now I suppose you'll never leave.""",Jon Battle-Born,Male Nord,MaleNord,Nord,Male,,108170,80817
